Feed Ca,Feed Na,Feed K,Feed NH4,Feed Mg,Feed SO4,Feed PO4,Feed Cl,Temperature,Pressure,MWCO,pH,Ca,Na,K,NH4,Mg,SO4,PO4,Cl
49.41726424,474.6271641,31.77044454,5.86080349,40.68629659,209.6587803,4.300497177,186.0245152,41.42285322,10.92581868,300,9.40623436,0.712142003,0.325816353,0.215748571,0.05,0.618606718,0.637180248,0.091281281,0.721839406
41.21618941,238.8772926,11.11636326,12.45866796,29.57338074,229.9923582,1.952245224,452.7883277,22.24634123,27.3857802,100,5.894479959,0.694998884,0.716703776,0.452273333,0.135988324,0.624944746,0.141395516,0.05,0.605077647
39.51917147,337.3366764,52.18911689,45.08849907,36.78086417,75.82632966,6.653859374,487.4240636,29.29610867,28.11152665,600,5.965100788,0.766191115,0.511899001,0.31639916,0.097911301,0.457762343,0.05,0.177790941,0.620326161
97.84084438,228.9174791,37.11387347,15.86915788,18.87630104,312.4882617,2.092347321,436.696228,22.58401006,14.4678974,700,7.918389744,0.681990822,0.423671481,0.094069151,0.05,0.484233111,0.222887535,0.562027193,0.673842684
51.44781797,173.3968411,63.85217359,20.94220972,32.40731088,447.9545426,9.873407518,99.50797451,14.40308177,27.14786648,800,9.599404008,0.752374764,0.485831601,0.187514283,0.05,0.442023505,0.964470731,0.216740766,0.768632943
91.36372441,492.7899416,36.75140269,9.740546802,23.84289797,118.2843108,8.026138672,476.3425991,30.62660757,13.98267125,300,4.869426582,0.610367094,0.05,0.05,0.05,0.363447312,0.05,0.05,0.64935352
70.49109008,234.2003028,36.99272004,15.00625871,10.30687069,319.013606,4.512146946,240.5111123,28.37992981,23.15723763,300,6.081009446,0.663942761,0.610795522,0.393514795,0.056723252,0.608155716,0.05,0.292937734,0.653628167
83.58490428,452.3446417,76.88738789,28.36510569,35.38517542,349.1326422,6.207075391,54.18963084,17.10477457,16.37449766,600,8.571812705,0.731376549,0.245590265,0.57071704,0.05,0.413054613,0.99,0.385640111,0.656110888
60.21096745,153.4795727,14.33285524,32.34887074,28.26676723,238.7006062,9.202076346,249.0771833,25.81541656,7.187162069,400,7.267854986,0.650563035,0.05,0.215735446,0.05,0.666348195,0.05,0.878321753,0.576053951
66.15231077,145.8971168,91.26054957,16.04085414,18.57245752,365.4939143,5.986893524,70.73112635,37.89316264,28.12628923,900,3.774104408,0.729707208,0.05,0.270267955,0.05,0.505044589,0.05,0.706244932,0.839964997
59.40141551,64.0103373,86.7037487,7.597947165,45.65562031,234.8291946,2.570486378,294.7450645,30.66491361,15.80651143,500,7.394129149,0.779782161,0.05,0.251585239,0.094723296,0.6641031,0.05,0.726517986,0.601646532
35.61943902,343.2500714,70.10242149,22.59647911,2.025771774,277.0867796,4.4083302,202.3493123,13.39210645,23.09666305,800,4.307223992,0.662812497,0.05,0.190030301,0.05,0.494607883,0.724677091,0.381268227,0.587986093
77.79616922,215.8368547,63.38994131,15.53915169,16.47288441,53.30887005,8.588303785,263.0457201,29.1807524,13.54651918,600,6.571511539,0.676583337,0.3552144,0.14177851,0.05,0.625245755,0.05,0.658635306,0.73314727
42.461789,438.9612124,90.30722483,14.87992655,3.787188491,361.2740514,6.797917144,325.9266623,34.59584048,4.490902843,800,6.703722874,0.507242495,0.295581779,0.05,0.05,0.269952978,0.05,0.679980499,0.711527395
21.94527731,262.944458,26.67971616,48.19382612,38.55983849,347.6042055,6.856519459,440.9604931,37.7446192,6.613789326,400,9.133423536,0.588052671,0.05,0.331356204,0.118237465,0.529116746,0.05,0.119254335,0.772279174
71.63778367,485.6870426,17.1072246,32.73352187,35.40326525,67.2803948,8.801393371,347.8557094,32.01911525,16.90170647,800,6.237459918,0.699717836,0.05,0.200870481,0.05,0.512058417,0.05,0.529407403,0.63670975
34.16885435,133.4864821,31.55591529,30.05952994,17.23625872,215.7125483,9.045757517,245.3219908,15.34303576,21.93907329,300,4.956096956,0.762487116,0.642368558,0.716644108,0.093624481,0.587300396,0.99,0.077348857,0.662777053
95.23668675,440.8804256,81.51204508,23.70987966,34.10748221,490.5643284,9.278133146,418.7425342,34.85606433,12.70311849,600,4.616764438,0.662558317,0.481984709,0.05,0.05,0.359717801,0.05,0.176269126,0.623620423
96.31428616,399.4685838,13.12032401,24.302495,20.40092408,239.3314532,1.853642739,457.5119619,33.70696461,22.08269994,300,9.119763137,0.641282441,0.469273703,0.164959834,0.05,0.443253144,0.05,0.051102404,0.697572074
93.18915122,396.9148301,62.45261516,29.34072517,38.05643578,275.8754323,5.897134018,103.8919849,10.8549409,22.16452533,500,4.197075981,0.71614474,0.35969042,0.05,0.05,0.439787843,0.432822252,0.360154477,0.650775595
49.61269602,430.1524527,99.58937646,36.33934132,23.25499947,459.4685712,7.664585691,289.3698399,24.41116837,22.30233359,400,5.981079926,0.602351037,0.05,0.05,0.066615131,0.414707753,0.05,0.11985649,0.741951843
21.23652932,392.4607959,87.01264845,36.59657433,21.20170666,372.7678441,7.812341606,178.0303819,21.65325864,16.8055682,300,4.310211804,0.686792044,0.563653562,0.05,0.146928513,0.571239489,0.199757214,0.257293025,0.620782892
94.26548501,331.7991447,56.93011201,12.72622585,46.80176586,311.931559,6.460445818,71.17753904,33.42942225,27.7870399,1000,8.413128281,0.757944715,0.584302552,0.456538446,0.05,0.443570415,0.05,0.404866356,0.734445363
54.25473187,109.060195,15.72768184,27.50507384,13.29307589,409.0121066,2.501086017,350.8460128,17.56475343,16.71910947,200,6.32060848,0.733933123,0.196136798,0.287810376,0.05,0.508817615,0.937420447,0.393906707,0.740035902
97.33238552,64.63678077,84.82361629,23.53811428,6.90191966,438.9648199,8.176784985,438.2468499,30.6805173,15.70689503,800,5.458005834,0.601395296,0.05,0.265870976,0.05,0.390016238,0.05,0.164659729,0.723358124
97.08959817,464.3815315,63.90806574,44.17371348,29.64261255,255.5996323,7.481002002,123.3061945,41.96220866,9.183901294,1000,5.527697484,0.61407553,0.167605768,0.480522591,0.05,0.277624522,0.437573312,0.356346709,0.789193567
88.24075644,327.4926415,20.34396974,33.41385145,48.4967688,263.7987642,1.775221944,415.5861459,37.92308303,11.99903227,100,8.965499447,0.662190539,0.05,0.353760421,0.066331701,0.479456947,0.05,0.05,0.604494751
43.55591137,408.4417809,18.44715563,28.96268299,19.51412147,223.722921,5.174288422,434.0280801,42.25102077,5.100696805,700,6.87641768,0.559047909,0.05,0.05,0.05,0.307420721,0.535108347,0.635755293,0.758872979
50.80781829,266.6850582,91.86641375,10.1927589,4.039801418,485.017763,2.565796596,461.4531992,44.24770884,20.47191763,300,8.025074958,0.616268824,0.052724223,0.11659338,0.05,0.377203422,0.693477921,0.353398163,0.739504243
88.09093372,102.788685,70.22802366,32.25370502,17.6259581,363.7248144,4.037293411,169.3782901,10.37345445,10.46192934,100,9.279269614,0.752311919,0.368073158,0.503127311,0.05,0.741424636,0.572416184,0.05,0.703574952
45.35376041,106.3336065,84.63581194,10.27417576,25.79065106,87.45037979,1.16272983,456.7788793,31.79594467,11.90803662,500,9.312191732,0.678969672,0.05,0.505725441,0.095799306,0.656176338,0.05,0.323979084,0.764403198
33.55941973,358.5043793,89.10810103,20.1742959,8.934227325,438.3318305,4.602968816,194.2982396,24.44937892,24.04117756,900,5.29956338,0.754389568,0.076016352,0.309193688,0.05,0.218961334,0.05,0.132316126,0.734904389
64.544101,243.6376527,61.45951168,11.42788842,33.24700868,266.2519734,5.94889229,298.5521061,40.09490716,12.50775076,100,9.667158842,0.725614533,0.347293286,0.203601867,0.05,0.687695783,0.37260867,0.05,0.705986314
94.89238193,140.236127,56.57017166,36.14331412,49.88972006,80.93925789,6.576243335,72.72836187,18.81351457,10.29709319,600,3.174131174,0.719765672,0.05,0.656516135,0.184956575,0.501224772,0.917870787,0.747013197,0.661952091
75.68238373,271.217546,48.73846693,14.28134512,23.13523432,297.3727648,6.971413106,69.74648977,44.33603212,8.395501477,600,5.637848927,0.622588851,0.05,0.643972605,0.079022418,0.593289205,0.941657915,0.218912122,0.744980366
65.60489361,78.89402168,38.5251929,22.63367179,18.38169928,237.7239255,8.526621818,374.1679457,31.47977893,24.14631846,900,9.270592003,0.704649309,0.124441541,0.604484631,0.05,0.391003664,0.05,0.36997706,0.661322016
27.7741195,311.8871309,49.11363648,45.30536499,20.63450417,444.9872322,2.939166165,250.0159901,37.77380908,7.372362708,200,4.922458159,0.663669415,0.05,0.259751239,0.074860899,0.545635797,0.05,0.096988571,0.667908873
69.20057814,171.047032,79.64916902,14.19423725,6.642162741,141.7975716,2.084336402,165.3315689,12.99598435,15.79759777,700,4.911570152,0.726380431,0.05,0.69415091,0.05,0.595854135,0.99,0.348919321,0.677158085
99.20430801,408.9015953,64.17310879,27.85122788,44.28040647,421.9090743,8.663834547,135.6860732,16.42102597,17.18018302,700,5.118355996,0.655225803,0.34892274,0.280792967,0.073804258,0.324560337,0.863217563,0.137387505,0.584317191
31.20672122,189.6628815,90.3270961,23.86722475,21.32645712,300.959911,2.409515334,351.4790709,36.54412856,21.87213773,700,7.286193694,0.727114322,0.176467801,0.060730339,0.05,0.422890339,0.05,0.740458403,0.613114118
61.46637219,254.8490671,49.90420129,5.815581847,19.97644616,74.57463645,9.772840732,50.18069481,10.76952827,20.46537054,900,6.068329429,0.80999223,0.271080699,0.585504425,0.05,0.327259339,0.562064952,0.46677101,0.689684505
90.18984575,55.22924296,64.63806208,40.67411511,33.32482337,487.3303856,8.582844065,412.6510261,38.59072951,25.0787375,800,8.087143854,0.682775587,0.201255684,0.234072038,0.05,0.399759949,0.05,0.575182344,0.767804319
79.26148942,82.60109951,66.81767978,8.107065784,22.65963763,280.6768598,5.507889453,85.66232276,10.48821565,5.163537282,100,9.264374498,0.655214342,0.210734863,0.582357145,0.05,0.814836384,0.799775113,0.144765648,0.838595597
75.76125928,226.6221004,63.25274461,26.34147594,32.76343997,180.8945844,9.832792824,136.1703267,32.99915937,11.70745884,500,7.719395625,0.749239372,0.227627171,0.32450141,0.071768815,0.573931312,0.05,0.656220135,0.641658945
76.19872672,265.9724756,73.23703958,30.23052327,4.010868216,261.2330789,1.876390562,223.8063779,22.77828721,11.28348709,500,4.431267041,0.667804871,0.355621746,0.297503797,0.05,0.443881212,0.13310444,0.40388151,0.681793536
48.7592921,320.0092467,31.36901215,33.27919055,40.87244384,436.0360026,3.727591851,268.1864329,31.40231985,7.796439545,400,9.528773317,0.588527483,0.05,0.05,0.05,0.567478841,0.05,0.184753991,0.679774383
43.48734754,181.2481604,56.11273998,35.98842332,47.08469369,187.206406,6.744019735,209.7478021,34.36109924,11.5186346,500,4.851450113,0.725787748,0.348516965,0.4371447,0.05,0.525395128,0.05,0.330872801,0.515914321
84.74889244,362.7418488,19.38023225,16.39725726,32.78950392,136.7043784,4.150061816,194.3204742,21.98663267,12.05389817,400,4.049260067,0.719788363,0.438571964,0.121337914,0.05,0.540336535,0.301332999,0.425607377,0.59475026
84.80907157,437.0550787,44.60601949,5.44904495,47.77373051,108.0820611,9.355352968,483.7622054,13.77868568,17.56899601,500,3.629770952,0.673550814,0.11935132,0.05,0.05,0.596692152,0.524261941,0.493671987,0.689976385
89.36578549,400.932945,53.89003618,37.55496481,8.420183404,184.0367293,1.590634794,338.7108566,12.43760537,21.25631645,1000,6.943686185,0.663870067,0.05,0.05,0.05,0.270917599,0.688297678,0.712681199,0.74525706
93.0592442,67.82847141,68.70018336,29.10454697,24.39339328,401.0216392,5.944706489,60.54482992,30.61276079,13.90861335,200,3.796337237,0.786146122,0.05,0.182379591,0.058786751,0.817591501,0.05,0.492405823,0.683342816
60.90739191,266.2281263,95.54779473,42.62529664,30.48852996,262.2318643,6.317796407,243.5791588,28.22293738,22.70622601,900,3.971431189,0.717854174,0.585077077,0.05,0.171500537,0.410219475,0.05,0.656122277,0.58616121
60.12130357,97.21858029,64.05859599,41.96247633,29.50509572,152.3667217,6.874553114,443.7539149,35.97703532,12.7402988,500,5.100213364,0.640035478,0.170855983,0.611684207,0.05,0.558404801,0.05,0.055258016,0.609661442
83.86361432,158.9202571,76.92345246,42.94967755,20.67162718,124.7832498,3.30099601,185.6552839,27.84074285,11.54737561,700,4.971571068,0.718643435,0.316856252,0.574580629,0.05,0.561831876,0.05,0.274515492,0.660562692
71.99711446,493.998167,55.56394535,26.8292597,17.56613606,199.7282644,4.281097848,92.55035515,24.78560265,18.07088945,800,7.229676572,0.736963827,0.05,0.091679801,0.05,0.441018509,0.05,0.702099975,0.610491024
76.15735018,114.1229943,67.06936282,20.01327781,7.214377105,472.9659678,8.593124767,391.2731472,23.93305124,4.616625368,400,8.717216956,0.498950348,0.05,0.299519096,0.05,0.504402018,0.05,0.086816873,0.692767416
83.66341355,274.4996691,16.38389945,40.62011912,20.19538008,204.3620207,2.754484921,322.7062244,10.92564159,6.074517214,500,8.329447593,0.680132352,0.05,0.677289942,0.05,0.52385022,0.65743297,0.387869314,0.698209652
91.20042735,328.1700804,32.89524228,25.30823509,8.97037994,494.6558342,8.441810625,306.6406285,21.74450206,14.86720813,500,4.837391183,0.690385529,0.455713915,0.134790771,0.05,0.521605408,0.101465878,0.179331204,0.521910229
47.03961255,366.1092367,42.56677839,13.25489884,36.98391815,268.3537051,6.063898806,74.10945182,44.16070551,28.5157305,400,4.717173486,0.682052557,0.05,0.366238907,0.128177424,0.480322738,0.83816897,0.184476128,0.581449236
50.04663621,301.8419076,52.52440195,43.47383088,11.23271584,130.6237632,7.859687601,113.2245544,40.57444517,22.75930628,900,9.760540711,0.813900274,0.542526326,0.271004278,0.05,0.526163642,0.479039365,0.436938852,0.809479724
27.51855519,54.39688134,14.1083871,44.71519445,3.869699959,451.0130413,7.422466296,330.1472283,21.52823235,6.291290807,800,3.057653691,0.640066503,0.178660958,0.366086564,0.05,0.487244966,0.169478931,0.913280048,0.600733388
66.26241128,196.9075887,22.60216878,25.98393903,28.06594075,257.1599179,2.867603458,143.5207287,30.57283918,26.00426833,200,9.158043731,0.99,0.370266663,0.99,0.05,0.99,0.05,0.210905725,0.99
22.8753819,282.9702395,34.9132877,8.406487729,30.1662569,369.3521046,6.119314628,276.8315359,39.65538609,23.03982004,200,4.398099634,0.99,0.654787625,0.303354369,0.198678841,0.99,0.05,0.303398446,0.906280488
57.24784145,89.53992462,97.43794218,22.45217405,43.72374,492.6702124,8.809508375,295.1967587,25.44460179,19.88460967,500,9.630990262,0.726562458,0.05,0.05,0.135319592,0.470738639,0.05,0.12945235,0.878492926
63.41157078,207.782119,39.82123064,41.15919468,29.27209901,72.57890764,4.889046131,177.5782356,10.62852523,25.32761698,200,5.396150994,0.927462612,0.450941272,0.936728312,0.133984991,0.714643671,0.654599226,0.05,0.68944108
42.92330017,64.94139896,53.38369523,45.57983128,17.92856183,93.5125519,9.699316932,476.79132,12.60786616,14.50685604,700,6.082462417,0.705614728,0.05,0.508084259,0.05,0.51128248,0.920970361,0.34193592,0.689627308
67.26666085,85.36032372,27.64879415,14.15627341,40.34758219,374.2055337,5.069935901,429.1088481,27.86374525,9.759027322,200,7.949844298,0.580467516,0.403709112,0.254479207,0.05,0.478328213,0.05,0.440572361,0.628369262
22.44002,228.6154743,64.9702064,8.013812541,27.47366577,176.8212515,2.28507073,375.0680784,43.93037815,17.31260812,600,7.11368336,0.650844792,0.05,0.078192577,0.077380968,0.468234513,0.887877467,0.717824687,0.681737342
22.9878551,109.7220893,35.2614894,44.48077039,4.884733947,132.9356286,4.504912121,85.09723988,34.26233398,18.26988565,100,5.225575308,0.833960039,0.565506742,0.881171807,0.05,0.711155929,0.05,0.216505544,0.724656151
85.80804485,305.3933817,28.62933206,22.52322225,28.72667746,67.71284592,9.565321658,97.75850869,12.4820667,17.99648567,400,6.876816411,0.796608385,0.05,0.355648967,0.05,0.601210475,0.99,0.589612324,0.599870496
48.81525131,360.2592361,56.49153656,29.37924339,45.49290873,59.83102039,3.877487644,271.7516056,16.62763065,18.69191858,700,8.114948191,0.769344708,0.424567911,0.528254598,0.05,0.438027655,0.99,0.642424858,0.713636256
30.16484101,410.2640146,10.49552192,48.56296154,20.41931865,398.5185214,8.812883439,122.3210071,36.99631001,28.66632787,500,3.296344621,0.705403214,0.107229561,0.191523631,0.151818077,0.319778413,0.05,0.677467744,0.70557293
61.7794608,140.0676099,10.68976294,7.995412756,15.51996429,110.4950423,8.931256135,490.2194586,39.4503916,27.4583862,1000,3.078395137,0.701521949,0.385412633,0.222375565,0.075450666,0.455983964,0.05,0.799081604,0.739587678
81.59948425,125.367162,29.71619282,34.17431034,8.030003394,260.4742772,4.151678719,121.3341053,31.61931052,26.76864295,900,6.206468574,0.752671919,0.05,0.57567618,0.05,0.634288775,0.05,0.569439631,0.68067861
37.2656822,97.05552815,13.30492263,8.334744016,8.420830575,322.6535668,1.749318922,269.360526,32.55481094,24.83683708,400,3.922856325,0.810078013,0.231200019,0.095166993,0.05,0.650750588,0.05,0.453258678,0.623452622
69.83123807,336.3936123,19.72231787,21.89610178,22.20580273,242.7583103,7.521021182,213.8544756,10.99181076,28.52913079,100,7.65041004,0.754309438,0.383822717,0.281415772,0.05,0.666411425,0.665721048,0.507959915,0.897903149
26.8277972,367.9140769,40.49745844,41.17165453,30.18831138,62.19799355,3.803610691,337.7238897,38.99855909,6.560860684,900,4.498367194,0.638746452,0.05,0.336266376,0.13351014,0.418530626,0.05,0.477367704,0.720759396
24.13453769,64.21376517,82.23271116,24.50625047,4.950154853,402.5756762,8.046312528,108.066384,37.58963229,10.8932048,900,6.029957748,0.67351463,0.05,0.525624071,0.05,0.42882222,0.05,0.551436512,0.636304319
62.50837053,471.2955108,61.4843779,49.87320593,47.03886086,54.73095104,4.983893634,243.6423926,19.06623004,16.87145459,800,4.383696558,0.725303356,0.05,0.092763231,0.05,0.408151436,0.581995837,0.453589467,0.579176706
63.25080973,73.38707764,56.14009534,30.15766782,38.00154725,392.8504525,5.367400681,173.6172648,34.8036852,26.00989682,200,6.8393851,0.650057824,0.567043036,0.10213771,0.05,0.55996005,0.05,0.40362095,0.710295816
70.99439212,293.5833509,36.41399409,19.45229687,29.744572,451.9870222,8.001184661,449.4881861,17.51991122,17.1343085,1000,3.812374216,0.685852754,0.159426269,0.05,0.05,0.156507263,0.606097931,0.538483444,0.52358842
78.0873067,369.0772338,93.85783475,14.90500967,41.59349488,244.7779645,4.44126998,68.26357046,11.41155564,23.44890322,300,3.16174797,0.775353434,0.170776887,0.318162083,0.070178385,0.705506526,0.489581019,0.557802618,0.698846155
98.06816636,441.9361057,45.73135371,20.77342404,4.929151084,290.9941129,4.988146108,461.1773723,17.03977899,7.612957536,800,3.357921467,0.561199435,0.093797812,0.05,0.05,0.193199586,0.558740176,0.757236635,0.621335208
61.30402786,371.3391195,17.83834901,21.76399732,24.36510501,264.6425267,4.385714219,424.8473623,16.25201069,10.56275914,900,9.679809091,0.637697791,0.383671552,0.05,0.05,0.360635047,0.937564933,0.258616196,0.792605456
45.83651784,410.7776374,65.53598645,8.092115498,31.87456322,225.1438784,4.306064637,183.9068224,21.82117989,23.02617847,300,3.99600353,0.700154494,0.537333324,0.05,0.095549916,0.56711193,0.198092417,0.432699026,0.595778362
83.61489558,202.7525866,20.24545541,21.63083897,41.6039924,449.3410409,5.733519192,405.1807946,24.6457324,8.283084231,900,7.959347772,0.553363194,0.05,0.131248017,0.111225823,0.426670692,0.05,0.715127391,0.649158838
41.6665801,416.6713012,41.07008285,25.89073339,39.39000844,452.2700798,8.279195001,64.04610215,27.7988612,13.1352543,400,3.47548343,0.636659206,0.440070619,0.09201918,0.12798693,0.542694264,0.05,0.544056562,0.733731309
55.11771366,86.05168087,55.66707448,37.52319885,14.57639324,201.1173641,4.255914807,485.0894976,26.68638564,10.8865227,1000,3.757122466,0.699156454,0.146965678,0.05,0.05,0.354771801,0.05,0.812405953,0.590020282
26.27651051,452.6674952,88.68002722,34.55282681,47.10312831,326.7813893,5.718292485,286.9677242,19.47361121,13.09640405,400,6.56213376,0.645165615,0.05,0.05,0.05,0.436466054,0.544395233,0.381163768,0.642106973
22.02805947,296.4165693,54.41919223,36.89445449,7.09294623,467.108403,7.036545929,186.4764617,11.0209734,22.41642528,1000,6.254096511,0.714168489,0.366668984,0.20611197,0.05,0.344530915,0.593530753,0.578325233,0.672382312
97.01187317,417.7839965,73.20328894,5.376365684,43.88154731,482.9263245,3.424955017,213.1624457,31.17855678,13.56402671,100,9.661062166,0.626878763,0.05,0.05,0.065165035,0.443049995,0.05,0.05,0.794044504
86.87840964,253.543228,99.35351551,14.79503298,48.57607223,279.0315682,3.497705244,79.88240906,23.85106904,18.43684639,700,9.613848171,0.773564779,0.05,0.255685572,0.05,0.4183678,0.093231262,0.259076115,0.688808037
75.67793649,339.6099628,21.83402079,34.77579298,9.680522638,253.7711624,9.400718143,495.2072813,20.45352551,6.598228803,600,8.457260498,0.587796779,0.100280379,0.225292508,0.05,0.27881249,0.655070408,0.342506201,0.665968159
52.71623555,286.8811974,34.7258373,26.77952157,36.38123715,175.4124422,7.51181116,67.68137532,40.3429365,24.93046002,500,7.214712811,0.800406774,0.63228808,0.261931138,0.05,0.522156611,0.213172102,0.677817265,0.653979362
33.86354561,379.2152848,45.5118468,5.239106405,2.97399042,481.4923429,6.194680086,344.7082054,36.13601577,13.61710427,300,6.184722222,0.540252065,0.259220703,0.05,0.05,0.472064589,0.05,0.217355608,0.726047055
32.51496341,86.73349191,47.96453607,41.20225891,20.86571843,114.266437,6.82948049,249.2311675,40.02179419,20.86188813,700,5.49324974,0.619784415,0.591705077,0.669716938,0.133152182,0.558890235,0.266523315,0.228904038,0.594877538
40.01943185,77.1584378,46.99189677,39.7764308,26.29788166,310.9233092,1.263694988,477.0122982,27.32439781,22.86012964,300,9.629612829,0.711883284,0.595870892,0.194632891,0.05,0.428103739,0.05,0.05,0.596983262
63.93813318,161.1964553,91.68499023,29.67886233,29.45161607,177.1476204,6.56292669,160.6998831,14.58259382,9.451183975,600,7.22036168,0.674931884,0.288116735,0.270169118,0.05,0.549074582,0.99,0.721458823,0.537598313
77.16767382,121.7951061,74.262938,7.99084966,46.86092516,175.5537307,5.585579859,289.4390708,34.36775026,27.00154961,300,7.053507694,0.746728939,0.738602996,0.195500071,0.083504185,0.65981506,0.05,0.595143039,0.558984424
72.81579014,442.302605,64.71146927,39.49317723,33.94028368,232.2358643,5.911747118,267.0602939,17.2125823,20.02183054,1000,4.623307852,0.676423977,0.373064562,0.172025951,0.05,0.296399748,0.801392241,0.421370063,0.739593173
42.39471176,148.6462943,37.84354461,31.26711145,24.58261961,499.4568211,4.234814441,366.2898998,25.44303842,15.14685369,100,3.326884725,0.752365986,0.05,0.05,0.05,0.560468454,0.05,0.357415572,0.614607307
96.38922245,489.1393651,84.14113458,40.18819897,40.67407678,74.73483808,1.733265079,80.60460438,12.27502761,8.740714773,300,9.616320058,0.688131855,0.05,0.131582678,0.052653751,0.569055251,0.985775688,0.272743111,0.798053709
79.03175334,201.6031063,95.95544603,38.82861466,47.57610823,310.3438182,2.740053103,137.2051085,38.88579408,28.49982439,300,5.196146812,0.727043945,0.240899254,0.518448745,0.121358176,0.549910485,0.05,0.05,0.69192622
64.3483242,131.9530621,83.90784543,41.13509324,2.081241285,87.15747112,9.556702419,146.554169,14.40792244,23.63177331,500,6.098123163,0.839589034,0.43887482,0.631238789,0.05,0.589445204,0.99,0.343879281,0.69147173
68.9376597,405.3643282,10.14085947,28.31036299,49.14354234,119.5343735,4.67829606,382.1678397,41.60841275,9.408638631,300,3.802479605,0.643053461,0.293697531,0.05,0.05,0.55557849,0.284757782,0.532537101,0.597323426
53.56800499,346.418499,67.27612332,11.31460332,5.220474814,247.8033238,5.200148402,135.1124133,40.24807108,12.78048014,500,8.858470309,0.678455074,0.339931975,0.581410172,0.05,0.703498383,0.412754856,0.278746474,0.825941474
39.81847916,274.1880724,14.60218433,35.2020863,40.90495218,279.7070591,1.474388109,308.0712938,26.26039676,25.05153071,900,3.19342283,0.77234314,0.118912833,0.213493221,0.05,0.337326924,0.05,0.699624256,0.613627732
48.47781429,299.9135979,33.18464983,32.92132033,14.73640288,166.4565838,1.338096066,146.8597192,36.05288715,22.08761924,700,8.837935335,0.714158394,0.279947161,0.56598539,0.05,0.485502968,0.05,0.319690328,0.857186519
80.62768884,373.6408002,15.35722303,38.40139342,7.47680323,192.4057089,7.454633023,437.7312275,31.68057758,23.91039161,600,3.98199509,0.699080697,0.05481039,0.05,0.05,0.420956341,0.05,0.388371672,0.660149543
21.15147909,152.8046336,64.34159077,12.64464527,22.55292635,89.13515912,5.842851977,473.9834545,38.10764748,15.47122866,200,9.205948788,0.713737997,0.05,0.464367519,0.05,0.690827536,0.05,0.153388441,0.7511417
29.28581124,498.3502622,71.79309221,13.773884,32.55387239,186.4489027,5.578353858,283.3218387,25.11317853,22.62838283,700,8.108408461,0.706258888,0.05,0.295532946,0.055257663,0.474403091,0.05,0.490714408,0.669042454
23.68021136,488.656923,20.30388743,45.06842827,19.66664041,484.9512977,3.188120774,208.5389979,37.50329695,14.04883679,200,4.152691838,0.617262978,0.05,0.05,0.05,0.304274275,0.05,0.144102265,0.544427332
23.25830419,342.6465589,44.54549947,38.74900093,3.673705006,475.1183218,7.702756585,155.3259988,26.1859886,9.49283584,800,6.96072595,0.70786718,0.05,0.05,0.05,0.348910649,0.05,0.771454544,0.798488835
88.43684672,139.7941029,51.06128581,45.87028199,30.37359584,200.6952306,2.514129212,72.40145069,42.93380257,20.44960291,300,5.1885942,0.695561075,0.064780768,0.840686802,0.05,0.714017345,0.745266201,0.100962884,0.630235612
76.29262875,356.1027091,43.21477196,39.14218945,45.21776053,306.8842713,2.709412693,170.8250343,27.02302353,29.37636207,500,4.247631692,0.694064327,0.428397792,0.077501485,0.167429627,0.483394489,0.05,0.217547844,0.562371251
57.93390633,82.48928404,20.89225004,31.87198877,19.77755293,459.317926,5.146409542,344.406101,26.19167452,12.07562526,400,9.014275396,0.709579986,0.05,0.326687454,0.05,0.473904049,0.05,0.279134053,0.758505817
27.82673285,63.79362599,47.70530112,34.43597317,11.6003061,52.78272019,3.576518759,290.1276191,37.47751515,15.9852094,900,5.824659366,0.793073914,0.05,0.899826724,0.104697975,0.538771424,0.05,0.376025996,0.668278279
59.32927001,165.9572998,77.6060243,45.01075658,22.68628995,414.8076067,3.227166831,474.8185752,38.75521921,21.52403565,200,5.789806001,0.585871242,0.143898725,0.312230362,0.110455914,0.498504564,0.05,0.05,0.607473326
57.87774166,258.1803305,16.39068981,31.04630395,3.369772841,476.7662988,6.807138801,228.3247681,29.407119,18.07916334,600,4.189206724,0.652159105,0.399417253,0.05,0.05,0.472499448,0.05,0.458196943,0.773730219
33.85614959,440.7226274,17.21620127,33.45760959,41.20389164,91.09658045,6.858745707,362.238504,16.29292347,25.92912269,200,5.681459733,0.661647252,0.575406267,0.542664381,0.218172081,0.492065677,0.870845246,0.05,0.69599793
54.70813194,377.2260814,41.92941627,12.04145222,41.49069974,122.6514587,8.420653628,270.1952364,26.37153808,23.80531037,700,9.101317924,0.784071175,0.191572159,0.434618613,0.05,0.48802451,0.05,0.217225995,0.744985925
51.88037875,384.2179345,94.75531405,26.32645491,29.81202271,482.3358362,4.759377103,280.6592972,43.8825376,5.5157273,900,5.541900973,0.511725761,0.05,0.059652142,0.05,0.214679184,0.664999564,0.276722791,0.537618528
69.26800784,241.4720005,70.17153821,37.23787004,18.30204156,291.8930646,1.657765819,170.4984416,36.35451676,29.95895208,500,9.661224937,0.749581695,0.285160107,0.170176947,0.05,0.59710201,0.05,0.1442906,0.722707609
70.80749207,205.6707466,71.0802961,17.19242142,40.18938486,56.38848551,3.462997464,254.7278496,38.39069114,23.5624638,500,9.624162294,0.755422154,0.095060017,0.494292271,0.05,0.677426123,0.05,0.165955323,0.819536
